hasCreator,isAuthorCreator,CreatorTool,Producer,hasWarning,TaggedPDF,hasTitle,hasKeywords,hasSubject,hasDescription,Linearized,PDFVersion,HasXFA,hasXMPToolkit,ModificationTZ,CreationYear,ModificationYear,CreateDate,ModifyDate,PageCount,FileSize,LenFileName,Label
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.6,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,7.9,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.8,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.1,False,False,Unknown,Unknown,Unknown,,,0.0,151.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,16.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.2,False,False,Unknown,Unknown,Unknown,,,0.0,13.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.3,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.5,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,16.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.6,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,7.9,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,3.5,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,6.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.2,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.0,False,False,Unknown,Unknown,Unknown,,,0.0,1.9228515625,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,4.3,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,93.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.2,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.0,False,False,Unknown,Unknown,Unknown,,,0.0,2.6,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,37.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,5.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.1,44,Malware
True,False,Unknown,Unknown,False,False,False,False,False,False,False,Unknwown,False,False,Unknown,Unknown,Unknown,,,0.0,12.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,73.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,16.0,44,Malware
False,False,Unknown,Unknown,False,False,True,False,True,False,False,1.6,True,False,Unknown,2010,Unknown,2010-11-28 20:08:56,,0.0,12.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,16.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,16.0,44,Malware
True,False,Unknown,Unknown,False,False,True,False,False,False,False,1.3,False,False,Unknown,Unknown,2010,,2010-05-20 22:10:29,4.0,8.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.2,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,299.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.0,False,False,Unknown,Unknown,Unknown,,,0.0,2.8,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,4.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.0,False,False,Unknown,Unknown,Unknown,,,0.0,1.4228515625,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,76.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.2,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.0,False,False,Unknown,Unknown,Unknown,,,0.0,1.9677734375,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.3,44,Malware
False,False,Unknown,Unknown,False,False,True,False,True,False,False,1.6,True,False,Unknown,2010,Unknown,2010-11-23 16:51:01,,0.0,12.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,2.9,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.0,False,False,Unknown,Unknown,Unknown,,,0.0,1.857421875,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.5,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,7.9,44,Malware
True,False,Unknown,Unknown,False,False,False,False,False,False,False,Unknwown,False,False,Unknown,Unknown,Unknown,,,0.0,12.0,44,Malware
True,False,Unknown,Unknown,False,False,False,False,False,False,False,Unknwown,False,False,Unknown,Unknown,Unknown,,,0.0,12.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,7.2,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.3,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.5,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.0,False,False,Unknown,Unknown,Unknown,,,0.0,2.6,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,16.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,7.9,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,16.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.5,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.6,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,4.1,44,Malware
True,False,Unknown,Unknown,False,False,False,False,False,False,False,Unknwown,False,False,Unknown,Unknown,Unknown,,,0.0,12.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.5,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,16.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.2,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,8.3,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,4.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,7.9,44,Malware
False,False,Unknown,Other,False,False,True,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,9.0,17.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.3,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,17.0,44,Malware
False,False,Unknown,Unknown,False,False,True,False,False,False,False,1.3,False,False,Unknown,2010,Unknown,2010-04-23 06:59:32,,2.0,4.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,11.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.3,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.5,44,Malware
True,False,Unknown,Unknown,True,True,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,36.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,7.5,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.5,False,False,Unknown,Unknown,Unknown,,,0.0,6.7,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,93.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,7.8,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.5,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,2000.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,75.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,7.6,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,3.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,7.9,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,9.6,44,Malware
True,False,Unknown,Unknown,False,False,False,False,False,False,False,Unknwown,False,False,Unknown,Unknown,Unknown,,,0.0,12.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.2,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,5.9,44,Malware
True,False,Unknown,Unknown,False,False,False,False,False,False,False,Unknwown,False,False,Unknown,Unknown,Unknown,,,0.0,12.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.2,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.5,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.5,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.6,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,7.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.6,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,6.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.4,44,Malware
True,False,Unknown,Unknown,False,False,False,False,False,False,False,Unknwown,False,False,Unknown,Unknown,Unknown,,,0.0,12.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,4.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.7,44,Malware
False,False,Unknown,Other,False,False,True,False,False,False,False,1.3,False,False,Unknown,2010,Unknown,2010-04-08 22:24:28,,7.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,16.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,False,False,False,False,False,False,False,Unknwown,False,False,Unknown,Unknown,Unknown,,,0.0,13.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,17.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.2,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,7.9,44,Malware
False,False,Unknown,Other,False,False,True,True,True,False,False,1.7,False,False,UTC\+03:00,2009,2009,2009-11-07 15:02:55+03:00,2009-11-07 15:02:55+03:00,21.0,55.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,16.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.1,False,False,Unknown,Unknown,Unknown,,,0.0,227.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,16.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,7.9,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.9,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.0,False,False,Unknown,Unknown,Unknown,,,0.0,1.4326171875,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.2,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,72.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,16.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.1,44,Malware
False,False,Unknown,Unknown,False,False,True,False,True,False,False,1.6,True,False,Unknown,2010,Unknown,2010-12-07 01:05:26,,0.0,12.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,4.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.2,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.5,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,17.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.2,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,126.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,5.6,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.2,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.3,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.6,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.2,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,14.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.6,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.2,False,False,Unknown,Unknown,Unknown,,,0.0,13.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,4.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,7.5,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.5,False,False,Unknown,Unknown,Unknown,,,0.0,9.9,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,215.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,6.5,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,37.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,9.4,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,4.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,14.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,6.8,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,74.0,44,Malware
True,False,Unknown,Unknown,False,False,False,False,False,False,False,Unknwown,False,False,Unknown,Unknown,Unknown,,,0.0,12.0,44,Malware
False,False,Unknown,Other,False,False,False,False,False,False,False,1.3,False,False,UTC\+08:00,2008,2009,2008-09-07 22:47:39,2009-09-02 03:57:58+08:00,1.0,6.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,16.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,16.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.6,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,0.0,8.1,44,Malware
True,False,Unknown,Unknown,True,False,False,False,False,False,False,1.4,False,False,Unknown,Unknown,Unknown,,,0.0,15.0,44,Malware
